Name,City,Country,IATAFAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST
Lake Tahoe Airport,"South Lake Tahoe",United States,TVL,KTVL,38.893889,-119.995278,8544,-8,A
Aleknagik Airport,"Aleknagik",United States,WKK,5A8,59.2826,-158.618,66,-9,A
Eagle River,"Eagle River",United States,EGV,KEGV,45.932333,-89.268283,1642,-6,A
Mundo Maya International,"Flores",Guatemala,FRS,MGTK,16.913819,-89.866383,427,-6,U
Hartford Brainard,"Hartford",United States,HFD,KHFD,41.736722,-72.649444,18,-5,A
Norwood Memorial Airport,"Norwood",United States,OWD,KOWD,42.1905278,-71.1729444,49,-4,A
Seward Airport,"Seward",United States,SWD,,60.1269383,-149.4188122,22,-8,U
Jefferson County Intl,"Port Townsend",United States,TWD,,48.0314,-122.4838,108,-8,A
Muskoka,"Muskoka",Canada,YQA,CYQA,44.974722,-79.303333,925,-5,A
Igor I Sikorsky Mem,"Stratford",United States,BDR,KBDR,41.163472,-73.126167,9,-5,A
David Wayne Hooks Field,"Houston",United States,DWH,KDWH,30.063746,-95.554276,152,-6,A
Groton New London,"Groton CT",United States,GON,KGON,41.330056,-72.045139,9,-5,A
Kazan,"Kazan",Russia,KZN,UWKD,55.606186,49.278728,411,4,N
Cuyahoga County,"Richmond Heights",United States,CGF,KCGF,41.565124,-81.4863555,879,-5,A
Yinchuan,"Yinchuan",China,INC,ZLIC,38.481944,106.009167,3600,8,U
Plymouth Municipal Airport,"Plymouth",United States,PYM,KPYM,41.9090278,-70.7287778,148,-4,A
Vero Beach Muni,"Vero Beach",United States,VRB,KVRB,27.655556,-80.417944,24,-5,A
Blakely Island Airport,"Blakely Island",United States,BYW,,48.56025,-122.80243,0,-8,A
St Pierre,"St.-pierre",Saint Pierre and Miquelon,FSP,LFVP,46.762904,-56.173088,27,-4,U
Fulton County Airport Brown Field,"Atlanta",United States,FTY,KFTY,33.7791,-84.5214,841,-5,A
Genova Sestri,"Genoa",Italy,GOA,LIMJ,44.413333,8.8375,13,1,E
Hannover,"Hannover",Germany,HAJ,EDDV,52.461056,9.685078,183,1,E
Novy,"Khabarovsk",Russia,KHV,UHHH,48.528044,135.188361,244,11,N
Marktoberdorf Schule,"Marktoberdorf",Germany,MOS,MARO,47.777,10.623,1200,2,E
Northolt,"Northolt",United Kingdom,NHT,EGWU,51.553,-0.418167,124,0,E
Garfield County Regional Airport,"Rifle",United States,RIL,KRIL,39.5263056,-107.7269444,5548,-6,A
Stratton ANGB - Schenectady County Airpor,"Scotia NY",United States,SCH,KSCH,42.85245555,-73.928866666,378,-5,A
Sparrevohn Lrrs,"Sparrevohn",United States,SVW,PASV,61.097369,-155.574228,1583,-9,A
Treviso,"Treviso",Italy,TSF,LIPH,45.6484,12.194422,59,1,E
Peterborough,"Peterborough",Canada,YPQ,CYPQ,44.23,-78.363333,628,-5,A
Allegheny County Airport,"Pittsburgh",United States,AGC,KAGC,40.3544,-79.9302,1252,-5,A
Bodrum - Milas,"Bodrum",Turkey,BJV,LTFE,37.82,28.204,19,2,E
Bromma,"Stockholm",Sweden,BMA,ESSB,59.354372,17.94165,47,1,E
Chatham Seaplane Base,"Sitka",United States,CYM,,57.515,-134.946111,0,-9,A
Dalton Municipal Airport,"Dalton",United States,DNN,KDNN,34.7229444,-84.87025,709,-4,A
Portland Hillsboro,"Hillsboro",United States,HIO,KHIO,45.540394,-122.949825,204,-8,A
Innsbruck,"Innsbruck",Austria,INN,LOWI,47.260219,11.343964,1906,1,E
Sale,"Rabat",Morocco,RBA,GMME,34.051467,-6.751519,276,0,N
Santa Maria,"Santa Maria (island)",Portugal,SMA,LPAZ,36.97139,-25.170639,308,-1,E
Le Palyvestre,"Hyeres",France,TLN,LFTH,43.0973,6.14603,7,1,E
Comandante Gustavo Kraemer,"Bage",Brazil,BGX,SBBG,-31.390528,-54.112244,600,-3,S
Neuenland,"Bremen",Germany,BRE,EDDW,53.0475,8.786667,14,1,E
Dupage,"West Chicago",United States,DPA,KDPA,41.907778,-88.248611,758,-6,A
Page Fld,"Fort Myers",United States,FMY,KFMY,26.586611,-81.86325,17,-5,A
Humberside,"Humberside",United Kingdom,HUY,EGNJ,53.574444,-0.350833,121,0,E
Port Williams Seaplane Base,"Port Williams",United States,KPR,,58.49,-152.582222,0,-9,A
Pulkovo,"St. Petersburg",Russia,LED,ULLI,59.800292,30.262503,78,4,N
Skavsta,"Stockholm",Sweden,NYO,ESKN,58.788636,16.912189,140,1,E
Chicago Executive,"Chicago-Wheeling",United States,PWK,KPWK,42.1142897,-87.9015376,647,-6,A
Spencer Muni,"Spencer",United States,SPW,KSPW,43.165527,-95.202805,1339,-6,A
Lethbridge,"Lethbridge",Canada,YQL,CYQL,49.630278,-112.799722,3047,-7,A
Almaty,"Alma-ata",Kazakhstan,ALA,UAAA,43.352072,77.040508,2234,6,U
Naples Muni,"Naples",United States,APF,KAPF,26.152619,-81.775294,8,-5,A
Ingolstadt BF,"Ingolstadt",Germany,IGS,INGS,48.7777,11.422,888,1,E
Mikonos,"Mykonos",Greece,JMK,LGMK,37.435128,25.348103,405,2,E
Montgomery Field,"San Diego",United States,MYF,NULL,32.4759,117.759,17,-8,A
Marcos A Gelabert Intl,"Panama",Panama,PAC,MPMG,8.973339,-79.555583,31,-5,U
Cormeilles En Vexin,"Pontoise",France,POX,LFPT,49.096647,2.040833,325,1,E
Prince George,"Prince George",Canada,YXS,CYXS,53.889444,-122.678889,2267,-8,A
City,"Belfast",United Kingdom,BHD,EGAC,54.618056,-5.8725,15,0,E
Bilbao,"Bilbao",Spain,BIO,LEBB,43.301097,-2.910608,138,1,E
Chisana Airport,"Chisana",United States,CZN,,62.071111,-142.048333,1011,-9,A
Dalaman,"Dalaman",Turkey,DLM,LTBS,36.713056,28.7925,20,2,E
Yolo County Airport,"Davis-Woodland-Winters",United States,DWA,KDWA,38.5793889,-121.8569444,100,-7,A
Zhezkazgan Airport,"Zhezkazgan",Kazakhstan,DZN,UAKD,47.708333,67.733333,1250,6,U
Montgomery County Airpark,"Gaithersburg",United States,GAI,KGAI,39.1006,-77.09576,0,-5,A
Inverness,"Inverness",United Kingdom,INV,EGPE,57.5425,-4.0475,31,0,E
Londonderry Eglinton,"Londonderry",United Kingdom,LDY,EGAE,55.042778,-7.161111,22,0,E
Gwinnett County Airport-Briscoe Field,"Lawrenceville",United States,LZU,KLZU,33.9780761,-83.9623772,1061,-4,A
Baracoa,"Magangue",Colombia,MGN,SKMG,9.284739,-74.846092,178,-5,U
Florida Keys Marathon Airport,"Marathon",United States,MTH,KMTH,24.726111,-81.051389,7,-5,A
Olbia Costa Smeralda,"Olbia",Italy,OLB,LIEO,40.898661,9.517628,37,1,E
Port Augusta Airport,"Argyle",Australia,PUG,YPAG,-32.506944,137.716667,56,9.5,O
Dallas Executive Airport,"Dallas",United States,RBD,KRBD,32.680833,-96.868333,201,-6,A
Shively Field Airport,"SARATOGA",United States,SAA,KSAA,41.4448594,-106.8235264,7012,-6,A
Southend,"Southend",United Kingdom,SEN,EGMC,51.571389,0.695556,49,0,E
Talkeetna,"Talkeetna",United States,TKA,PATK,62.3205,-150.093694,358,-9,A
Bermuda Dunes Airport,"Palm Springs",United States,UDD,KUDD,33.7484375,-116.2748133,73,-7,A
Waukegan Rgnl,"Chicago",United States,UGN,KUGN,42.422161,-87.867908,727,-6,A
St. Augustine Airport,"St. Augustine Airport",United States,UST,KSGJ,29.959167,-81.339722,10,-5,A
Bella Bella Airport,"Bella Bella",Canada,ZEL,CYJQ,52.139722,-128.063611,162,-8,A
Mandelieu,"Cannes",France,CEQ,LFMD,43.54205,6.953478,13,1,E
Sussex Co,"Georgetown",United States,GED,KGED,38.689194,-75.358889,50,-5,A
Lawrence Municipal Airport,"Lawrence",United States,LWM,KLWM,42.7171944,-71.1234167,148,-4,A
Laage,"Laage",Germany,RLG,ETNL,53.918167,12.278333,138,1,E
Waukesha County Airport,"Waukesha",United States,UES,,43.0410278,-88.2370556,911,-6,U
Saint John,"St. John",Canada,YSJ,CYSJ,45.316111,-65.890278,357,-4,A
Yellowknife,"Yellowknife",Canada,YZF,CYZF,62.462778,-114.440278,675,-7,A
Al Ain International Airport,"Al Ain",United Arab Emirates,AAN,OMAL,24.261667,55.609167,869,4,U
Adana,"Adana",Turkey,ADA,LTAF,36.982166,35.280388,65,2,E
Marka Intl,"Amman",Jordan,ADJ,OJAM,31.972703,35.991569,2555,2,E
Adelaide Intl,"Adelaide",Australia,ADL,YPAD,-34.945,138.530556,20,9.5,O
Ciudad del Este,"Ciudad del Este",Paraguay,AGT,SGES,-25.4555,-54.843592,846,-4,S
Cerro Moreno Intl,"Antofagasta",Chile,ANF,SCFA,-23.444478,-70.4451,455,-4,S
Acadiana Rgnl,"Louisiana",United States,ARA,KARA,30.037758,-91.883896,24,-6,A
Silvio Pettirossi Intl,"Asuncion",Paraguay,ASU,SGAS,-25.23985,-57.519133,292,-4,S
Aviano Ab,"Aviano",Italy,AVB,LIPA,46.031889,12.596472,410,1,E
Casale,"Brindisi",Italy,BDS,LIBR,40.657633,17.947033,47,1,E
Beograd,"Beograd",Serbia,BEG,LYBE,44.818444,20.309139,335,1,E
Senou,"Bamako",Mali,BKO,GABS,12.533544,-7.949944,1247,0,N
General Jose Antonio Anzoategui Intl,"Barcelona",Venezuela,BLA,SVBC,10.107139,-64.689161,26,-4,U
Mercer County Airport,"Bluefield",United States,BLF,BLF,37.2958,-81.2077,2857,-5,A
Belaga Airport,"Belaga",Malaysia,BLG,WBGC,2.65,113.767,200,8,U
Billund,"Billund",Denmark,BLL,EKBI,55.740322,9.151778,247,1,E
Bologna,"Bologna",Italy,BLQ,LIPE,44.535444,11.288667,123,1,E
Bangalore,"Bangalore",India,BLR,VOBL,12.949986,77.668206,2912,5.5,N
Barquisimeto Intl,"Barquisimeto",Venezuela,BRM,SVBM,10.042747,-69.358619,2042,-4,U
M R Stefanik,"Bratislava",Slovakia,BTS,LZIB,48.170167,17.212667,436,1,E
KBWD,"Brownwood",United States,BWD,,31.7936111,-98.9565,1387,-6,A
Arkansas Intl,"Blytheville",United States,BYH,KBYH,35.964347,-89.943956,254,-6,A
Brize Norton,"Brize Norton",United Kingdom,BZZ,EGVN,51.749964,-1.583617,288,0,E
Rochambeau,"Cayenne",French Guiana,CAY,SOCA,4.819808,-52.360447,26,-3,U
Mactan Cebu Intl,"Cebu",Philippines,CEB,RPVM,10.307542,123.979439,31,8,U
Bob Sikes,"Crestview",United States,CEW,KCEW,30.778833,-86.522111,213,-6,A
Cabo Frio International Airport,"Cabo Frio",Brazil,CFB,SBCB,-22.921667,-42.074167,14,-3,S
Soekarno Hatta Intl,"Jakarta",Indonesia,CGK,WIII,-6.125567,106.655897,34,7,U
Shah Amanat Intl,"Chittagong",Bangladesh,CGP,VGEG,22.249611,91.813286,12,6,U
Deols,"Chateauroux",France,CHR,LFLX,46.862194,1.730667,529,1,E
Canouan,"Canouan Island",Saint Vincent and the Grenadines,CIW,TVSC,12.699042,-61.342431,11,-4,U
Abraham Gonzalez Intl,"Ciudad Juarez",Mexico,CJS,MMCS,31.636133,-106.428667,3904,-6,S
Cunnamulla Airport,"",Australia,CMA,YCMU,-28.03,145.622,630,10,O
St. Louis Downtown Airport,"East St. Louis",United States,CPS,,38.5707244,-90.1562211,413,-6,U
Cannon Afb,"Clovis",United States,CVS,KCVS,34.382775,-103.322147,4295,-7,A
Afonso Pena,"Curitiba",Brazil,CWB,SBCT,-25.528475,-49.175775,2988,-3,S
Zia Intl,"Dhaka",Bangladesh,DAC,VGZR,23.843333,90.397781,30,6,U
Danang Intl,"Danang",Vietnam,DAD,VVDN,16.043917,108.19937,33,7,U
Mwalimu Julius K Nyerere Intl,"Dar Es Salaam",Tanzania,DAR,HTDA,-6.878111,39.202625,182,3,U
King Abdulaziz Ab,"Dhahran",Saudi Arabia,DHA,OEDR,26.265417,50.152027,84,3,U
Douala,"Douala",Cameroon,DLA,FKKD,4.006081,9.719481,33,1,N
Zhoushuizi,"Dalian",China,DLC,ZYTL,38.965667,121.5386,107,8,U
Don Muang Intl,"Bangkok",Thailand,DMK,VTBD,13.912583,100.60675,9,7,U
King Fahd Intl,"Dammam",Saudi Arabia,DMM,OEDF,26.471161,49.79789,72,3,U
Kadena Ab,"Kadena",Japan,DNA,RODN,26.355612,127.767633,143,9,U
Douglas Municipal Airport,"Douglas",United States,DQH,KDQH,31.4767385,-82.8605664,257,-5,A
Derby Airport,"Derby",Australia,DRB,YDBY,-17.39,123.68,26,8,U
Darwin Intl,"Darwin",Australia,DRW,YPDN,-12.4083333,130.87266,103,9.5,N
Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,EGCN,53.474722,-1.004444,55,0,E
Durban Intl,"Durban",South Africa,DUR,FADN,-29.970089,30.950519,33,2,U
Entebbe Intl,"Entebbe",Uganda,EBB,HUEN,0.042386,32.443503,3782,3,U
Roumaniere,"Bergerac",France,EGC,LFBE,44.825279,0.518611,171,1,E
Kenosha Regional Airport,"Kenosha",United States,ENW,,42.5956944,-87.9278056,742,-6,U
Esenboga,"Ankara",Turkey,ESB,LTAC,40.128082,32.995083,3125,2,E
Evenes,"Harstad/Narvik",Norway,EVE,ENEV,68.4913,16.678108,84,1,E
Findlay Airport,"Findley",United States,FDY,KFDY,41.0120278,-83.6686111,819,-5,U
Kisangani Simisini,"Kisangani",Congo (Kinshasa),FKI,FZIA,0.5175,25.155014,1289,2,U
Firenze,"Firenze",Italy,FLR,LIRQ,43.809953,11.2051,142,1,E
Manas,"Bishkek",Kyrgyzstan,FRU,UAFM,43.061306,74.477556,2058,5,U
Mariana Grajales,"Guantanamo",Cuba,GAO,MUGT,20.085419,-75.158328,56,-5,U
Gao,"Gao",Mali,GAQ,GAGO,16.248433,-0.005456,870,0,N
JAGS McCartney International Airport,"Cockburn Town",Turks and Caicos Islands,GDT,MBGT,21.4445,-71.1423,13,-5,U
Sokol,"Magadan",Russia,GDX,UHMM,59.910989,150.720439,574,12,N
Gimpo,"Seoul",South Korea,GMP,RKSS,37.558311,126.790586,58,9,U
Grosseto,"Grosseto",Italy,GRS,LIRS,42.759747,11.071897,15,1,E
Graz,"Graz",Austria,GRZ,LOWG,46.991067,15.439628,1115,1,E
Wheeler Sack Aaf,"Fort Drum",United States,GTB,KGTB,44.055619,-75.719458,690,-5,A
Gallup Muni,"Gallup",United States,GUP,KGUP,35.511058,-108.789308,6472,-7,A
Haeju Airport,"Haeju",North Korea,HAE,,38.00543,125.77863,131,9,U
Noibai Intl,"Hanoi",Vietnam,HAN,VVNB,21.221192,105.807178,39,7,U
Xiaoshan,"Hangzhou",China,HGH,ZSHC,30.229503,120.434453,23,8,U
Lake Havasu City Airport,"Lake Havasu City",United States,HII,KHII,34.5711111,-114.3582778,783,-7,N
Mc Connell Afb,"Wichita",United States,IAB,KIAB,37.621853,-97.268192,1371,-6,A
Wilmington Airborne Airpark,"Wilmington",United States,ILN,KILN,39.42792,-83.792118,1077,-5,U
Al Udeid AB,"Doha",Qatar,IUD,OTBH,25.1174,51.3228,130,3,N
Jefferson City Memorial Airport,"Jefferson City",United States,JEF,KJEF,38.5912,-92.1561,549,-6,A
Jersey,"Jersey",Jersey,JER,EGJJ,49.207947,-2.195508,277,0,E
Grand Canyon Heliport,"Grand Canyon",United States,JGC,,35.96666666,-112.13333333,2500,-8,A
Ambouli International Airport,"Djibouti",Djibouti,JIB,HDAM,11.5472,43.1594,49,3,U
Kabul Intl,"Kabul",Afghanistan,KBL,OAKB,34.565853,69.212328,5877,5,U
Kandahar,"Kandahar",Afghanistan,KDH,OAKN,31.505756,65.847822,3337,5,U
Kaohsiung Intl,"Kaohsiung",Taiwan,KHH,RCKH,22.577094,120.350006,31,8,U
Kirkuk AB,"Kirkuk",Iraq,KIK,ORKK,35.17,44.3483,1061,3,N
Kosice,"Kosice",Slovakia,KSC,LZKZ,48.663055,21.241112,755,1,E
Tinson Pen,"Kingston",Jamaica,KTP,MKTP,17.988558,-76.823761,16,-5,U
Kunsan Air Base,"Kunsan",South Korea,KUV,RKJK,35.903756,126.615906,29,9,U
Zachar Bay Seaplane Base,"Zachar Bay",United States,KZB,,57.55,-153.75,0,-9,A
Lakeland Linder Regional Airport,"Lakeland",United States,LAL,KLAL,27.9889167,-82.0185556,142,-4,A
Leon M Ba,"Libreville",Gabon,LBV,FOOL,0.4586,9.412283,39,1,N
Larnaca,"Larnaca",Cyprus,LCA,LCLK,34.875117,33.62485,8,2,U
Goloson Intl,"La Ceiba",Honduras,LCE,MHLC,15.742481,-86.853036,49,-6,U
A Coruna,"La Coruna",Spain,LCG,LECO,43.302061,-8.377256,326,1,E
Octeville,"Le Havre",France,LEH,LFOH,49.533889,0.088056,312,1,E
LaGrange-Callaway Airport,"LaGrange",United States,LGC,KLGC,33.0088611,-85.0726111,694,-4,A
Liege,"Liege",Belgium,LGG,EBLG,50.637417,5.443222,659,1,E
Valle Del Fuerte Intl,"Los Mochis",Mexico,LMM,MMLM,25.685194,-109.080806,16,-7,S
Gran Canaria,"Gran Canaria",Spain,LPA,GCLP,27.931886,-15.386586,78,0,E
Josefa Camejo,"Paraguana",Venezuela,LSP,SVJC,11.780775,-70.151497,75,-4,U
Luke Afb,"Phoenix",United States,LUF,KLUF,33.535,-112.38306,1085,-7,A
Mission Field Airport,"Livingston-Montana",United States,LVM,KLVM,45.6993889,-110.4483056,4660,-7,A
McKinley National Park Airport,"McKinley Park",United States,MCL,PAIN,63.732757,-148.91129,1720,-8,A
El Jaguel / Punta del Este Airport,"Maldonado",Uruguay,MDO,SUPE,-34.917,-54.917,66,-4,S
El Plumerillo,"Mendoza",Argentina,MDZ,SAME,-32.831717,-68.792856,2310,-3,N
Castle,"Merced",United States,MER,KMER,37.380481,-120.568189,189,-8,A
Dobbins Arb,"Marietta",United States,MGE,KMGE,33.915382,-84.516319,1068,-5,A
Regional De Maringa Silvio Name Junior,"Maringa",Brazil,MGF,SBMG,-23.476392,-52.016406,1788,-3,S
Sacramento Mather,"Sacramento",United States,MHR,KMHR,38.553897,-121.297592,96,-8,A
Mildenhall,"Mildenhall",United Kingdom,MHZ,EGUN,52.361933,0.486406,33,0,E
Minot Afb,"Minot",United States,MIB,KMIB,48.415572,-101.357661,1668,-6,A
Luqa,"Malta",Malta,MLA,LMML,35.857497,14.4775,300,1,E
Bale Mulhouse,"Mulhouse",France,MLH,LFSB,47.589583,7.529914,885,1,E
Menominee Marinette Twin Co,"Macon",United States,MNM,KMNM,45.12665,-87.638443,625,-5,A
MOW,"Moscow",Russia,MOW,,55.7557,37.6176,0,4,N
Mediterranee,"Montpellier",France,MPL,LFMT,43.576194,3.963014,17,1,E
Edward F Knapp State,"Montpelier",United States,MPV,KMPV,44.203503,-72.562328,1165,-5,A
Eastern WV Regional Airport,"Martinsburg",United States,MRB,KMRB,39.2407,-77.591,554,-5,A
Foothills Regional Airport,"Morganton",United States,MRN,KMRN,35.8202336,-81.6115119,1270,-4,A
Manston,"Manston",United Kingdom,MSE,EGMH,51.342222,1.346111,178,0,E
Maastricht,"Maastricht",Netherlands,MST,EHBK,50.911658,5.770144,375,1,E
Escuela Mariscal Sucre Airport,"Maracay",Venezuela,MYC,SVBS,10.249978,-67.649419,1338,-4,U
Mazar I Sharif,"Mazar-i-sharif",Afghanistan,MZR,OAMS,36.706914,67.209678,1284,5,U
Chenega Bay Airport,"Chenega",United States,NCN,PFCB,60.077222,-147.991944,72,-9,A
Kaneohe Bay Mcaf,"Kaneohe Bay",United States,NGF,PHNG,21.450453,-157.768,24,-10,A
Nouakchott,"Nouakschott",Mauritania,NKC,GQNN,18.097856,-15.947956,7,0,N
Lukou,"Nanjing",China,NKG,ZSNJ,31.742042,118.862025,49,8,U
Miramar Mcas,"Miramar",United States,NKX,KNKX,32.867694,-117.14175,478,-8,A
Millington Rgnl Jetport,"Millington",United States,NQA,KNQA,35.356667,-89.870278,320,-6,A
Sigonella,"Sigonella",Italy,NSY,LICZ,37.401664,14.922358,79,1,E
Nantes Atlantique,"Nantes",France,NTE,LFRS,47.153189,-1.610725,90,1,E
Nurnberg,"Nuernberg",Germany,NUE,EDDN,49.4987,11.066897,1046,1,E
Moffett Federal Afld,"Mountain View",United States,NUQ,KNUQ,37.416142,-122.049139,32,-8,A
Ministro Victor Konder Intl,"Navegantes",Brazil,NVT,SBNF,-26.879999,-48.65139,18,-3,S
Cecil Field,"Jacksonville",United States,NZC,KVQQ,30.2187,-81.8767,81,-5,A
Yokota Ab,"Yokota",Japan,OKO,RJTY,35.748492,139.348483,463,9,U
Nogales Intl,"Nogales",United States,OLS,KOLS,31.417722,-110.84789,3955,-7,A
Orebro,"Orebro",Sweden,ORB,ESOE,59.223733,15.037956,188,1,E
Es Senia,"Oran",Algeria,ORN,DAOO,35.623858,-0.621183,295,1,N
Oscoda Wurtsmith,"Oscoda",United States,OSC,KOSC,44.451558,-83.394053,634,-5,A
Oostende,"Ostend",Belgium,OST,EBOS,51.198889,2.862222,13,1,E
Henri Coanda,"Bucharest",Romania,OTP,LROP,44.572161,26.102178,314,2,E
Ouagadougou,"Ouagadougou",Burkina Faso,OUA,DFFD,12.353194,-1.512417,1037,0,N
Johan A Pengel Intl,"Zandery",Suriname,PBM,SMJP,5.452831,-55.187783,59,-3,U
St Clair Co Intl,"Port Huron",United States,PHN,KPHN,42.910957,-82.528862,650,-5,A
Pisco Intl,"Pisco",Peru,PIO,SPSO,-13.744864,-76.220284,39,-5,U
Northeast Philadelphia,"Philadelphia",United States,PNE,KPNE,40.081944,-75.010586,121,-5,A
Pointe Noire,"Pointe-noire",Congo (Brazzaville),PNR,FCPP,-4.816028,11.886597,55,1,N
Salgado Filho,"Porto Alegre",Brazil,POA,SBPA,-29.994428,-51.171428,11,-3,S
Paya Lebar,"Paya Lebar",Singapore,QPG,WSAP,1.360417,103.90953,65,8,U
Borba Airport,"Borba",Brazil,RBB,SWBR,-4.387778,-59.593889,500,-4,S
Rio Grande,"Rio Grande",Argentina,RGA,SAWE,-53.777667,-67.749389,65,-3,N
Richard B Russell Airport,"Rome",United States,RMG,KRMG,34.3507778,-85.1586667,664,-4,A
Ramstein Ab,"Ramstein",Germany,RMS,ETAR,49.436911,7.600283,776,1,E
Rosario,"Rosario",Argentina,ROS,SAAR,-32.903611,-60.785,85,-3,N
Rostov Na Donu,"Rostov",Russia,ROV,URRR,47.258208,39.818089,280,4,N
Rocky Mount Wilson Regional Airport,"Rocky Mount",United States,RWI,KRWI,35.8563,-77.8919,159,-5,A
Sabiha Gokcen,"Istanbul",Turkey,SAW,LTFJ,40.898553,29.309219,312,2,E
Emanuel Co,"Santa Barbara",United States,SBO,KSBO,32.609139,-82.369944,327,-5,A
Sondre Stromfjord,"Sondrestrom",Greenland,SFJ,BGSF,67.016969,-50.689325,165,-3,E
Springfield-Beckly Municipal Airport,"Springfield",United States,SGH,KSGH,39.8402778,-83.8401667,1051,-5,A
Hongqiao Intl,"Shanghai",China,SHA,ZSSS,31.197875,121.336319,10,8,U
Sharjah Intl,"Sharjah",United Arab Emirates,SHJ,OMSJ,25.328575,55.51715,111,4,U
Sarajevo,"Sarajevo",Bosnia and Herzegovina,SJJ,LQSA,43.824583,18.331467,1708,1,E
Professor Urbano Ernesto Stumpf,"Sao Jose Dos Campos",Brazil,SJK,SBSJ,-23.228172,-45.862739,2120,-3,S
Griffing Sandusky,"Sandusky",United States,SKY,KSKY,41.433361,-82.652333,580,-5,A
Salta,"Salta",Argentina,SLA,SASA,-24.855978,-65.486169,4088,-3,N
McNary Field,"Salem",United States,SLE,KSLE,44.9095,-123.003,214,-7,A
Sofia,"Sofia",Bulgaria,SOF,LBSF,42.695194,23.406167,1742,2,E
Spangdahlem Ab,"Spangdahlem",Germany,SPM,ETAD,49.972667,6.6925,1197,1,E
Malabo,"Malabo",Equatorial Guinea,SSG,FGSL,3.755267,8.708717,76,1,N
E T Joshua,"Kingstown",Saint Vincent and the Grenadines,SVD,TVSV,13.144306,-61.210861,66,-4,U
Sola,"Stavanger",Norway,SVG,ENZV,58.876778,5.637856,29,1,E
Sevilla,"Sevilla",Spain,SVQ,LEZL,37.418,-5.893106,111,1,E
Soldotna Airport,"Soldotna",United States,SXQ,,60.4749583,-151.0382389,113,-8,U
Salzburg,"Salzburg",Austria,SZG,LOWS,47.793304,13.004333,1411,1,E
Whiteman Afb,"Knobnoster",United States,SZL,KSZL,38.730306,-93.547864,870,-6,A
Schwerin Parchim,"Parchim",Germany,SZW,EDOP,53.426997,11.783436,166,1,E
Baoan Intl,"Shenzhen",China,SZX,ZGSZ,22.639258,113.810664,13,8,U
Liuting,"Qingdao",China,TAO,ZSQD,36.266108,120.374436,33,8,U
Grottaglie,"Grottaglie",Italy,TAR,LIBG,40.517514,17.403212,215,1,E
Tbilisi,"Tbilisi",Georgia,TBS,UGTB,41.669167,44.954722,1624,4,E
La Florida,"Tumaco",Colombia,TCO,SKCO,1.814417,-78.749228,8,-5,U
Thule Air Base,"Thule",Greenland,THU,BGTL,76.531203,-68.703161,251,-4,E
Tallinn,"Tallinn-ulemiste International",Estonia,TLL,EETN,59.413317,24.832844,131,2,E
Torino,"Torino",Italy,TRN,LIMF,45.200761,7.649631,989,1,E
Astana Intl,"Tselinograd",Kazakhstan,TSE,UACC,51.022222,71.466944,1165,6,U
Binhai,"Tianjin",China,TSN,ZBTJ,39.124353,117.346183,10,8,U
Thumrait,"Thumrait",Oman,TTH,OOTH,17.666,54.024612,1570,4,U
Teniente Benjamin Matienzo,"Tucuman",Argentina,TUC,SANT,-26.840861,-65.104944,1495,-3,N
Adana-Incirlik Airbase,"Adana",Turkey,UAB,KUAB,37.00028,35.41833,500,2,E
Ulyanovsk East Airport,"Ulyanovsk",Russia,ULY,UWLW,54.401,48.8027,252,4,N
U Taphao Intl,"Pattaya",Thailand,UTP,VTBU,12.679944,101.005028,42,7,U
Mukhino,"Ulan-ude",Russia,UUD,UIUU,51.807764,107.437644,1690,9,N
Ugnu-Kuparuk Airport,"Kuparuk",United States,UUK,PAKU,70.330833,-149.5975,67,-9,A
Khomutovo,"Yuzhno-sakhalinsk",Russia,UUS,UHSS,46.888672,142.717531,59,11,N
Garner Field,"Uvalde",United States,UVA,KUVA,29.215429,-99.748962,942,-6,A
Moody Afb,"Valdosta",United States,VAD,KVAD,30.967833,-83.193,233,-5,A
Viracopos,"Campinas",Brazil,VCP,SBKP,-23.0075,-47.134444,2170,-3,S
Vitoria,"Vitoria",Spain,VIT,LEVT,42.882836,-2.724469,1682,1,E
Goiabeiras,"Vitoria",Brazil,VIX,SBVT,-20.258056,-40.286389,11,-3,S
Arturo Michelena Intl,"Valencia",Venezuela,VLN,SVVA,10.149733,-67.9284,1417,-4,U
Cambridge Bay,"Cambridge Bay",Canada,YCB,CYCB,69.108055,-105.138333,90,-7,A
Miramichi,"Chatham",Canada,YCH,CYCH,47.007778,-65.449167,108,-4,A
Charlo,"Charlo",Canada,YCL,CYCL,47.990833,-66.330278,132,-4,A
Iqaluit,"Iqaluit",Canada,YFB,CYFB,63.75639,-68.555832,110,-5,A
Fort Mcmurray,"Fort Mcmurray",Canada,YMM,CYMM,56.653333,-111.221944,1211,-7,A
Montreal Intl Mirabel,"Montreal",Canada,YMX,CYMX,45.681944,-74.005278,270,-5,A
Laishan,"Yantai",China,YNT,ZSYT,37.401667,121.371667,59,8,U
Sherbrooke,"Sherbrooke",Canada,YSC,CYSC,45.438611,-71.691389,792,-5,A
Penticton,"Penticton",Canada,YYF,CYYF,49.463056,-119.602222,1129,-8,A
Zaragoza Ab,"Zaragoza",Spain,ZAZ,LEZG,41.666242,-1.041553,863,1,E
